episode,total_reward,epsilon
125,-105.52893128991127,0.01746271598849031
126,-34.692854046821594,0.01697958845299182
127,-111.25957438349724,0.01611753267112408
128,-35.91261023283005,0.015671621288103885
129,-47.096680253744125,0.015116386028445231
130,-49.40002417564392,0.014580822389731261
131,-56.13650771975517,0.014007976485661638
132,-46.46479266881943,0.013511683069790708
133,-54.10865378379822,0.012980841111996365
134,-54.03350827097893,0.012470854674768887
135,-48.30833524465561,0.012029020476110272
136,-41.191444754600525,0.01164943792491029
137,-54.93254712224007,0.011191759158814214
138,-33.52163341641426,0.010882125363942077
139,-45.60786712169647,0.010496578802357354
140,-51.969135999679565,0.010084193134872016
141,-47.263728737831116,0.009963666213135667
142,-48.08210074901581,0.009963666213135667
143,-45.580218970775604,0.009963666213135667
144,-46.41272613406181,0.009963666213135667
145,-55.38287800550461,0.009963666213135667
146,-47.73353251814842,0.009963666213135667
147,-22.45625650882721,0.009963666213135667
148,-44.63608866930008,0.009963666213135667
149,-48.261903166770935,0.009963666213135667
150,-40.5990129634738,0.009963666213135667
151,-17.991236239671707,0.009963666213135667
152,-24.484505593776703,0.009963666213135667
153,-46.555876195430756,0.009963666213135667
154,-43.914512276649475,0.009963666213135667
155,-35.28049474954605,0.009963666213135667
156,-43.97707086801529,0.009963666213135667
157,-38.35670122504234,0.009963666213135667
158,-43.51764863729477,0.009963666213135667
159,-46.19144541025162,0.009963666213135667
160,-39.89646029472351,0.009963666213135667
161,-33.72369772195816,0.009963666213135667
162,-23.808634281158447,0.009963666213135667
163,-49.81284946203232,0.009963666213135667
164,-31.62413054704666,0.009963666213135667
165,-37.74333506822586,0.009963666213135667
166,-35.569608718156815,0.009963666213135667
167,-39.18103513121605,0.009963666213135667
168,-58.967404276132584,0.009963666213135667
169,-43.46903455257416,0.009963666213135667
170,-47.99541488289833,0.009963666213135667
171,-42.73384186625481,0.009963666213135667
172,-48.153320252895355,0.009963666213135667
173,-47.415248930454254,0.009963666213135667
174,-34.34844219684601,0.009963666213135667
175,-33.849976629018784,0.009963666213135667
176,-40.80766151845455,0.009963666213135667
177,-30.152944147586823,0.009963666213135667
178,-32.23212614655495,0.009963666213135667
179,-41.96233689785004,0.009963666213135667
180,-44.90417620539665,0.009963666213135667
181,-36.584947764873505,0.009963666213135667
182,-30.256825983524323,0.009963666213135667
183,-26.99089816212654,0.009963666213135667
184,-30.050968676805496,0.009963666213135667
185,-36.16819050908089,0.009963666213135667
186,-38.87495297193527,0.009963666213135667
187,-36.2782766520977,0.009963666213135667
188,-35.56289103627205,0.009963666213135667
189,-36.60741648077965,0.009963666213135667
190,-39.051133036613464,0.009963666213135667
191,-57.362155094742775,0.009963666213135667
192,-37.04050722718239,0.009963666213135667
193,-40.06606808304787,0.009963666213135667
194,-40.54968696832657,0.009963666213135667
195,-39.199456214904785,0.009963666213135667
196,-40.58676955103874,0.009963666213135667
197,-40.06214761734009,0.009963666213135667
198,-108.78990307450294,0.009963666213135667
199,-35.8749338388443,0.009963666213135667
200,-39.98424643278122,0.009963666213135667
201,-40.38220050930977,0.009963666213135667
202,-40.50090152025223,0.009963666213135667
203,-36.09385681152344,0.009963666213135667
204,-34.94846051931381,0.009963666213135667
205,-39.0174420773983,0.009963666213135667
206,-40.09523320198059,0.009963666213135667
207,-35.46189594268799,0.009963666213135667
208,-36.116016268730164,0.009963666213135667
209,-41.53557485342026,0.009963666213135667
210,-40.121175050735474,0.009963666213135667
211,-40.393337190151215,0.009963666213135667
212,-40.559332340955734,0.009963666213135667
213,-39.34968954324722,0.009963666213135667
214,-35.899949699640274,0.009963666213135667
215,-40.22479975223541,0.009963666213135667
216,-40.64983594417572,0.009963666213135667
217,-35.98584905266762,0.009963666213135667
218,-35.97116631269455,0.009963666213135667
219,-40.59778016805649,0.009963666213135667
220,-39.49845191836357,0.009963666213135667
221,-39.10897195339203,0.009963666213135667
222,-40.73920166492462,0.009963666213135667
223,-41.311974972486496,0.009963666213135667
224,-41.75236916542053,0.009963666213135667
225,-40.17122283577919,0.009963666213135667
226,-41.16441595554352,0.009963666213135667
227,-40.50701189041138,0.009963666213135667
228,-41.02315127849579,0.009963666213135667
229,-35.9067208468914,0.009963666213135667
230,-36.686029344797134,0.009963666213135667
231,-39.70835280418396,0.009963666213135667
232,-60.41916507482529,0.009963666213135667
233,-39.04002046585083,0.009963666213135667
234,-39.85043343901634,0.009963666213135667
235,-40.39649501442909,0.009963666213135667
236,-40.92621502280235,0.009963666213135667
237,-41.09226652979851,0.009963666213135667
238,-39.96356824040413,0.009963666213135667
239,-49.089826583862305,0.009963666213135667
240,-38.91227504611015,0.009963666213135667
241,-39.97546410560608,0.009963666213135667
242,-37.96756860613823,0.009963666213135667
243,-46.85389518737793,0.009963666213135667
244,-45.887452840805054,0.009963666213135667
245,-44.45233955979347,0.009963666213135667
246,-51.41325831413269,0.009963666213135667
247,-43.41127008199692,0.009963666213135667
248,-31.782596439123154,0.009963666213135667
249,-52.908330500125885,0.009963666213135667
250,-52.280767381191254,0.009963666213135667
251,-44.051362961530685,0.009963666213135667
252,-48.88275310397148,0.009963666213135667
253,-36.098124861717224,0.009963666213135667
254,-47.190906673669815,0.009963666213135667
255,-51.68927484750748,0.009963666213135667
256,-51.969200015068054,0.009963666213135667
257,-51.050585240125656,0.009963666213135667
258,-37.064947843551636,0.009963666213135667
259,-28.627918541431427,0.009963666213135667
260,-24.77648377418518,0.009963666213135667
261,-39.01759421825409,0.009963666213135667
262,-31.863276541233063,0.009963666213135667
263,-30.677377820014954,0.009963666213135667
264,-49.493792712688446,0.009963666213135667
265,-45.44324931502342,0.009963666213135667
266,-37.24956873059273,0.009963666213135667
267,-47.01255229115486,0.009963666213135667
268,-56.31912186741829,0.009963666213135667
269,-40.22328841686249,0.009963666213135667
270,-51.45327743887901,0.009963666213135667
271,-29.468059927225113,0.009963666213135667
272,-52.17140907049179,0.009963666213135667
273,-29.086369931697845,0.009963666213135667
274,-28.232949823141098,0.009963666213135667
275,-40.104087710380554,0.009963666213135667
276,-34.87752890586853,0.009963666213135667
277,-40.82051193714142,0.009963666213135667
278,-32.82569092512131,0.009963666213135667
279,-51.99911940097809,0.009963666213135667
280,-48.5913844704628,0.009963666213135667
281,-32.929395377635956,0.009963666213135667
282,-36.21834284067154,0.009963666213135667
283,-52.56251922249794,0.009963666213135667
284,-52.377616584300995,0.009963666213135667
285,-46.89090174436569,0.009963666213135667
286,-48.18503898382187,0.009963666213135667
287,-62.32762876152992,0.009963666213135667
288,-49.77144333720207,0.009963666213135667
289,-47.824810206890106,0.009963666213135667
290,-54.15713506937027,0.009963666213135667
291,-52.10369944572449,0.009963666213135667
292,-47.800349056720734,0.009963666213135667
293,-33.65766105055809,0.009963666213135667
294,-41.37142559885979,0.009963666213135667
295,-39.18085703253746,0.009963666213135667
296,-45.455081045627594,0.009963666213135667
297,-45.34870424866676,0.009963666213135667
298,-48.14090386033058,0.009963666213135667
299,-47.769629925489426,0.009963666213135667
300,-45.74683064222336,0.009963666213135667
301,-33.83713683485985,0.009963666213135667
302,-27.460142105817795,0.009963666213135667
303,-28.63323175907135,0.009963666213135667
304,-90.1912797242403,0.009963666213135667
305,-42.164544850587845,0.009963666213135667
306,-31.032533705234528,0.009963666213135667
307,-31.360624372959137,0.009963666213135667
308,-43.87861394882202,0.009963666213135667
309,-46.73684972524643,0.009963666213135667
310,-42.814295172691345,0.009963666213135667
311,-48.67036187648773,0.009963666213135667
312,-38.80062863230705,0.009963666213135667
313,-24.094051957130432,0.009963666213135667
314,-32.992198914289474,0.009963666213135667
315,-40.16442024707794,0.009963666213135667
316,-46.59185990691185,0.009963666213135667
317,-37.84236565232277,0.009963666213135667
318,-45.71212849020958,0.009963666213135667
319,-48.12460941076279,0.009963666213135667
320,-49.95442679524422,0.009963666213135667
321,-32.87857174873352,0.009963666213135667
322,-37.6281555891037,0.009963666213135667
323,-39.790313720703125,0.009963666213135667
324,-39.82854276895523,0.009963666213135667
325,-43.21544036269188,0.009963666213135667
326,-40.04160749912262,0.009963666213135667
327,-43.90950235724449,0.009963666213135667
328,-46.786324590444565,0.009963666213135667
329,-52.11134976148605,0.009963666213135667
330,-51.962282955646515,0.009963666213135667
331,-52.69422486424446,0.009963666213135667
332,-52.9051234126091,0.009963666213135667
333,-41.85288858413696,0.009963666213135667
334,-37.94669058918953,0.009963666213135667
335,-41.131803423166275,0.009963666213135667
336,-38.99619707465172,0.009963666213135667
337,-28.756790459156036,0.009963666213135667
338,-47.28996714949608,0.009963666213135667
339,-46.898545026779175,0.009963666213135667
340,-48.11835113167763,0.009963666213135667
341,-47.47839367389679,0.009963666213135667
342,-45.81776949763298,0.009963666213135667
343,-20.094898372888565,0.009963666213135667
344,-47.46118685603142,0.009963666213135667
345,-59.108809262514114,0.009963666213135667
346,-43.234243750572205,0.009963666213135667
347,-31.411206752061844,0.009963666213135667
348,-49.67104831337929,0.009963666213135667
349,-48.200370758771896,0.009963666213135667
350,-43.29553213715553,0.009963666213135667
351,-43.74409729242325,0.009963666213135667
352,-53.736754447221756,0.009963666213135667
353,-41.41183543205261,0.009963666213135667
354,-40.63758006691933,0.009963666213135667
355,-37.06801038980484,0.009963666213135667
356,-41.16501611471176,0.009963666213135667
357,-38.58530604839325,0.009963666213135667
358,-46.94767755270004,0.009963666213135667
359,-25.869344979524612,0.009963666213135667
360,-46.48299986124039,0.009963666213135667
361,-27.99321475625038,0.009963666213135667
362,-38.59596276283264,0.009963666213135667
363,-33.08956649899483,0.009963666213135667
364,-38.214208126068115,0.009963666213135667
365,-52.9925873875618,0.009963666213135667
366,-48.46029454469681,0.009963666213135667
367,-48.69628581404686,0.009963666213135667
368,-43.24985647201538,0.009963666213135667
369,-42.70867711305618,0.009963666213135667
370,-52.39362233877182,0.009963666213135667
371,-52.19230964779854,0.009963666213135667
372,-55.70152261853218,0.009963666213135667
373,-50.762210726737976,0.009963666213135667
374,-52.63536894321442,0.009963666213135667
375,-38.92959028482437,0.009963666213135667
376,-50.462735056877136,0.009963666213135667
377,-46.44424742460251,0.009963666213135667
378,-52.8651377260685,0.009963666213135667
379,-51.21178185939789,0.009963666213135667
380,-54.77506247162819,0.009963666213135667
381,-52.52224904298782,0.009963666213135667
382,-45.990142941474915,0.009963666213135667
383,-50.39193871617317,0.009963666213135667
384,-53.308959156274796,0.009963666213135667
385,-28.506304442882538,0.009963666213135667
386,-48.462899923324585,0.009963666213135667
387,-46.160839438438416,0.009963666213135667
388,-42.143859177827835,0.009963666213135667
389,-46.91138821840286,0.009963666213135667
390,-46.597364723682404,0.009963666213135667
391,-41.82583677768707,0.009963666213135667
392,-51.525454461574554,0.009963666213135667
393,-41.687307715415955,0.009963666213135667
394,-53.431172609329224,0.009963666213135667
395,-37.8091504573822,0.009963666213135667
396,-38.721998542547226,0.009963666213135667
397,-37.46916037797928,0.009963666213135667
398,-57.75555810332298,0.009963666213135667
399,-46.86040413379669,0.009963666213135667
400,-47.75875347852707,0.009963666213135667
401,-47.98787519335747,0.009963666213135667
402,-48.42160552740097,0.009963666213135667
403,-37.34449654817581,0.009963666213135667
404,-35.57419008016586,0.009963666213135667
405,-49.72659680247307,0.009963666213135667
406,-48.41228440403938,0.009963666213135667
407,-47.40678942203522,0.009963666213135667
408,-34.800424724817276,0.009963666213135667
409,-45.813791275024414,0.009963666213135667
410,-50.780841916799545,0.009963666213135667
411,-50.70720189809799,0.009963666213135667
